	participant	sentence_number	sentence_index	sentence_order	critical_reached	critical_index	critical_target	critical_distractor	critical_target_word	critical_distractor_word	target_length	condition	condition_label	ortho_similarity	phono_similarity	critical_target_freq	critical_distractor_freq	critical_target_word_freq	critical_distractor_word_freq	block_acc	block_RT	pair_distractor	pair_correct	target_pos	target_pos_verbose	resp	resp_verbose	resp_RT	resp_acc	prev_pos	prev_resp	condition_verbose	inv_RT	ortho_center	phono_center
31854	142	93	4	28	1.0	4	温	愠	温度	愠度	2	2	orth_sim	1	0	3.6838	0.4771	2.6304	0.0	1	8517	愠度	温度	0	L	0	L	716	1	1	1	O+P-	-1.3966480446927374	0.5	-0.5
31866	142	94	7	66	1.0	7	岗	港	岗	港	1	3	phon_sim	0	1	2.7832	3.0948	2.0792	2.6096	1	7950	港	岗	0	L	0	L	737	1	1	1	O-P+	-1.3568521031207599	-0.5	0.5
31871	142	95	3	8	1.0	3	宛	苑	宛如	苑如	2	1	both_sim	1	1	2.1399	1.9731	1.699	0.0	1	9200	苑如	宛如	1	R	1	R	1621	1	1	1	O+P+	-0.6169031462060457	0.5	0.5
31892	143	1	10	36	1.0	10	柱	述	天柱,	天述	3	3	phon_sim	0	1	2.7412	3.386	0.0	0.0	1	15367	天述,	天柱,	1	R	1	R	885	1	1	1	O-P+	-1.1299435028248588	-0.5	0.5
31903	143	3	3	18	1.0	3	殃	映	殃及	映及	2	2	orth_sim	1	0	2.0569	2.9689	1.3222	0.0	1	7534	映及	殃及	0	L	0	L	1537	1	0	0	O+P-	-0.6506180871828237	0.5	-0.5
31917	143	5	5	92	1.0	5	拮	诘	拮据。	诘据	3	1	both_sim	1	1	1.1139	1.2304	0.0	0.0	1	6883	诘据。	拮据。	1	R	1	R	1054	1	1	1	O+P+	-0.9487666034155597	0.5	0.5
31923	143	6	5	94	1.0	5	酩	铬	酩酊大醉。	铬酊大醉	5	2	orth_sim	1	0	1.7993	1.4314	0.0	0.0	1	9116	铬酊大醉。	酩酊大醉。	0	L	0	L	2549	1	0	0	O+P-	-0.39231071008238527	0.5	-0.5
31940	143	8	10	91	1.0	10	枉	亡	冤枉,	冤亡	3	3	phon_sim	0	1	2.2041	3.7843	0.0	0.0	1	22417	冤亡,	冤枉,	0	L	0	L	1349	1	0	0	O-P+	-0.7412898443291327	-0.5	0.5
31945	143	9	2	19	1.0	2	治	置	治病,	置病	3	3	phon_sim	0	1	4.077	3.9547	0.0	0.0	1	4900	置病,	治病,	1	R	1	R	821	1	1	1	O-P+	-1.218026796589525	-0.5	0.5
31952	143	10	4	85	1.0	4	央	蓟	中央	中蓟	2	4	both_dif	0	0	2.9499	1.5185	2.9053	0.0	1	8750	中蓟	中央	0	L	0	L	654	1	1	1	O-P-	-1.529051987767584	-0.5	-0.5
31961	143	11	4	60	1.0	4	汪	注	汪汪	注注	2	2	orth_sim	1	0	2.4048	4.1835	1.7076	0.0	1	8450	注注	汪汪	1	R	1	R	991	1	1	1	O+P-	-1.0090817356205852	0.5	-0.5
31981	143	13	10	25	1.0	10	悉	掩	熟悉	熟掩	2	4	both_dif	0	0	3.1697	3.3591	3.0867	0.0	1	19483	熟掩	熟悉	1	R	1	R	1686	1	0	0	O-P-	-0.5931198102016607	-0.5	-0.5
31988	143	14	4	30	1.0	4	栖	样	栖	样	1	2	orth_sim	1	0	2.2148	5.2079	1.5682	3.3701	1	5267	样	栖	1	R	1	R	380	1	0	0	O+P-	-2.6315789473684212	0.5	-0.5
32005	143	17	5	48	1.0	5	王	主	王	主	1	2	orth_sim	1	0	3.9882	4.4568	3.3122	3.4814	1	6317	主	王	1	R	1	R	821	1	1	1	O+P-	-1.218026796589525	0.5	-0.5
32010	143	18	3	77	1.0	3	眩	迂	头晕目眩	头晕目迂	4	4	both_dif	0	0	2.2355	1.7324	1.1761	0.0	1	7883	头晕目迂	头晕目眩	0	L	0	L	885	1	1	1	O-P-	-1.1299435028248588	-0.5	-0.5
32024	143	20	8	1	1.0	8	沼	昭	沼泽,	昭泽	3	1	both_sim	1	1	2.6365	2.3284	0.0	0.0	1	14985	昭泽,	沼泽,	0	L	0	L	1916	1	0	0	O+P+	-0.5219206680584552	0.5	0.5
32045	143	22	7	72	1.0	7	纹	纸	皱纹	皱纸	2	2	orth_sim	1	0	3.5379	3.7178	2.0828	0.0	1	11433	皱纸	皱纹	1	R	1	R	716	1	1	1	O+P-	-1.3966480446927374	0.5	-0.5
32067	143	26	4	66	1.0	4	沐	汪	沐浴	汪浴	2	2	orth_sim	1	0	2.1335	2.4048	2.0899	0.0	1	11000	汪浴	沐浴	1	R	1	R	1349	1	1	1	O+P-	-0.7412898443291327	0.5	-0.5
32081	143	27	8	55	1.0	8	温	湾	温哥华	湾哥华	3	1	both_sim	1	1	3.6838	2.8899	1.9445	0.0	1	11633	湾哥华	温哥华	1	R	1	R	1054	1	1	1	O+P+	-0.9487666034155597	0.5	0.5
32091	143	28	8	70	1.0	8	熬	獒	熬夜	獒夜	2	1	both_sim	1	1	3.006	0.9031	2.1004	0.0	1	18701	獒夜	熬夜	0	L	0	L	864	1	1	1	O+P+	-1.1574074074074074	0.5	0.5
32098	143	29	4	79	1.0	4	活	恬	生活	生恬	2	2	orth_sim	1	0	4.5825	1.301	4.2019	0.0	1	8466	生恬	生活	0	L	0	L	1096	1	0	0	O+P-	-0.9124087591240876	0.5	-0.5
32110	143	31	6	86	1.0	6	漆	七	一片漆黑.	一片七黑	5	3	phon_sim	0	1	2.8669	3.6121	0.0	0.0	1	7300	一片七黑.	一片漆黑.	0	L	0	L	1286	1	0	0	O-P+	-0.7776049766718507	-0.5	0.5
32119	143	32	8	80	1.0	8	嗜	式	嗜好.	式好	3	3	phon_sim	0	1	2.49	4.0843	0.0	0.0	1	9982	式好.	嗜好.	0	L	0	L	570	1	0	0	O-P+	-1.7543859649122806	-0.5	0.5
32125	143	33	5	82	1.0	5	文	躯	文化	躯化	2	4	both_dif	0	0	4.1522	2.5599	2.8762	0.0	1	7883	躯化	文化	1	R	1	R	632	1	1	1	O-P-	-1.5822784810126582	-0.5	-0.5
32143	143	35	13	84	1.0	13	洁	桔	洁	桔	1	1	both_sim	1	1	3.3351	2.2175	2.2504	1.6335	1	16033	桔	洁	1	R	1	R	570	1	1	1	O+P+	-1.7543859649122806	0.5	0.5
32157	143	38	4	65	1.0	4	肢	雁	四肢	四雁	2	4	both_dif	0	0	2.7889	1.2553	2.0607	0.0	1	15333	四雁	四肢	0	L	0	L	2276	1	0	0	O-P-	-0.43936731107205623	-0.5	-0.5
32173	143	39	7	10	1.0	7	滴	剔	滴血	剔血	2	3	phon_sim	0	1	3.0378	2.4942	0.0	0.0	1	8683	剔血	滴血	1	R	1	R	864	1	1	1	O-P+	-1.1574074074074074	-0.5	0.5
32183	143	40	8	54	1.0	8	倦	剑	疲倦	疲剑	2	3	phon_sim	0	1	2.9717	3.187	2.1584	0.0	1	14200	疲剑	疲倦	1	R	1	R	885	1	1	1	O-P+	-1.1299435028248588	-0.5	0.5
32191	143	41	6	7	1.0	6	详	抑	详细	抑细	2	4	both_dif	0	0	3.0689	3.0039	2.8537	0.0	0	15417	抑细	详细	0	L	0	L	1474	1	1	1	O-P-	-0.6784260515603799	-0.5	-0.5
32202	143	42	8	53	1.0	8	温	揭	温柔.	揭柔	3	2	orth_sim	1	0	3.6838	3.232	0.0	0.0	1	8517	揭柔.	温柔.	1	R	1	R	527	1	1	1	O+P-	-1.8975332068311195	0.5	-0.5
32216	143	44	5	46	1.0	5	耗	揾	耗子.	揾子	3	4	both_dif	0	0	2.9122	0.301	0.0	0.0	1	10800	揾子.	耗子.	0	L	0	L	1075	1	1	1	O-P-	-0.9302325581395349	-0.5	-0.5
32221	143	45	4	71	1.0	4	烛	冲	蜡烛	蜡冲	2	2	orth_sim	1	0	2.8235	3.8763	2.7101	0.0	1	7350	蜡冲	蜡烛	0	L	0	L	759	1	0	0	O+P-	-1.3175230566534915	0.5	-0.5
32234	143	47	9	4	1.0	9	饿	厄	饿	厄	1	3	phon_sim	0	1	3.5232	3.131	3.4688	2.7101	1	14984	厄	饿	1	R	1	R	611	1	0	0	O-P+	-1.6366612111292962	-0.5	0.5
32243	143	48	7	52	1.0	7	鸭	胫	鸭	胫	1	4	both_dif	0	0	2.8739	1.7076	2.3284	1.0	1	9100	胫	鸭	0	L	0	L	484	1	0	0	O-P-	-2.0661157024793386	-0.5	-0.5
32250	143	49	5	62	1.0	5	拒	柜	拒绝	柜绝	2	2	orth_sim	1	0	3.5422	3.2956	3.4594	0.0	1	9882	柜绝	拒绝	1	R	1	R	949	1	1	1	O+P-	-1.053740779768177	0.5	-0.5
32254	143	50	2	22	1.0	2	分	芬	分手	芬手	2	1	both_sim	1	1	4.6848	3.2707	3.3341	0.0	1	10133	芬手	分手	0	L	0	L	905	1	0	0	O+P+	-1.1049723756906078	0.5	0.5
32269	143	51	8	95	1.0	8	唯	维	唯唯诺诺。	维维诺诺	5	1	both_sim	1	1	3.9755	4.1053	0.0	0.0	1	9016	维维诺诺。	唯唯诺诺。	0	L	0	L	1960	1	1	1	O+P+	-0.5102040816326531	0.5	0.5
32276	143	52	6	61	1.0	6	噪	嘤	噪音.	嘤音	3	2	orth_sim	1	0	2.6902	1.1761	0.0	0.0	1	8983	嘤音.	噪音.	0	L	0	L	738	1	1	1	O+P-	-1.3550135501355014	0.5	-0.5
32293	143	55	7	81	1.0	7	中	郑	中间	郑间	2	3	phon_sim	0	1	4.8435	2.4533	3.2025	0.0	1	8717	郑间	中间	1	R	1	R	801	1	1	1	O-P+	-1.2484394506866416	-0.5	0.5
32303	143	56	8	32	1.0	8	仪	眶	仪.	眶	2	4	both_dif	0	0	3.3851	1.7853	0.0	1.0	1	9383	眶.	仪.	0	L	0	L	527	1	1	1	O-P-	-1.8975332068311195	-0.5	-0.5
32314	143	58	6	78	1.0	6	思	息	思念	息念	2	1	both_sim	1	1	4.5423	4.2812	2.2148	0.0	1	8883	息念	思念	1	R	1	R	801	1	1	1	O+P+	-1.2484394506866416	0.5	0.5
32321	143	59	5	13	1.0	5	挤	齐	挤	齐	1	1	both_sim	1	1	3.1578	3.223	2.9528	2.8615	1	8300	齐	挤	0	L	0	L	737	1	1	1	O+P+	-1.3568521031207599	0.5	0.5
32333	143	61	6	76	1.0	6	蹭	悦	蹭	悦	1	4	both_dif	0	0	2.4609	2.8248	2.1523	1.4771	1	9849	悦	蹭	0	L	0	L	991	1	1	1	O-P-	-1.0090817356205852	-0.5	-0.5
32342	143	62	6	0	1.0	6	椅	乙	椅子.	乙子	3	3	phon_sim	0	1	3.3255	2.3385	0.0	0.0	1	8533	乙子.	椅子.	1	R	1	R	674	1	1	1	O-P+	-1.4836795252225519	-0.5	0.5
32346	143	63	3	90	1.0	3	促	蹙	促进	蹙进	2	3	phon_sim	0	1	2.8261	0.699	1.9638	0.0	1	8133	蹙进	促进	0	L	0	L	780	1	1	1	O-P+	-1.2820512820512822	-0.5	0.5
32357	143	64	7	23	1.0	7	缉	赝	缉	赝	1	4	both_dif	0	0	2.8274	1.9912	1.8129	0.0	1	13217	赝	缉	0	L	0	L	907	1	1	1	O-P-	-1.1025358324145536	-0.5	-0.5
32373	143	66	5	41	1.0	5	唱	喂	唱歌.	喂歌	3	2	orth_sim	1	0	4.0763	4.0575	0.0	0.0	1	6317	喂歌.	唱歌.	0	L	0	L	1180	1	0	0	O+P-	-0.847457627118644	0.5	-0.5
32381	143	67	7	11	1.0	7	溪	漆	溪流	漆流	2	1	both_sim	1	1	2.5079	2.8669	1.2553	0.0	1	9883	漆流	溪流	0	L	0	L	1158	1	0	0	O+P+	-0.8635578583765112	0.5	0.5
32392	143	68	8	2	1.0	8	搪	尝	搪塞	尝塞	2	3	phon_sim	0	1	1.716	3.6689	1.5315	0.0	1	14750	尝塞	搪塞	1	R	1	R	2064	1	1	1	O-P+	-0.4844961240310077	-0.5	0.5
32400	143	69	6	63	1.0	6	铝	猿	铝	猿	1	4	both_dif	0	0	2.0828	2.2742	1.9395	1.9912	1	9466	猿	铝	0	L	0	L	822	1	0	0	O-P-	-1.2165450121654502	-0.5	-0.5
32418	143	72	4	49	1.0	4	根	柚	根.	柚	2	2	orth_sim	1	0	4.2766	1.7482	0.0	1.3617	1	5350	柚.	根.	1	R	1	R	843	1	1	1	O+P-	-1.1862396204033214	0.5	-0.5
32426	143	73	7	69	1.0	7	昏	昆	昏暗	昆暗	2	1	both_sim	1	1	3.273	2.7259	1.6128	0.0	1	9433	昆暗	昏暗	0	L	0	L	1391	1	0	0	O+P+	-0.7189072609633357	0.5	0.5
32436	143	74	8	21	1.0	8	滥	湛	滥用.	湛用	3	1	both_sim	1	1	2.7404	1.9031	0.0	0.0	1	12933	湛用.	滥用.	1	R	1	R	1243	1	1	1	O+P+	-0.8045052292839904	0.5	0.5
32439	143	75	2	42	1.0	2	俯	俺	俯身	俺身	2	2	orth_sim	1	0	2.4829	2.0969	1.4914	0.0	1	6467	俺身	俯身	1	R	1	R	927	1	0	0	O+P-	-1.0787486515641855	0.5	-0.5
32452	143	77	6	56	1.0	6	弹	袒	子弹	子袒	2	3	phon_sim	0	1	4.0592	2.0294	3.3959	0.0	1	9316	子袒	子弹	1	R	1	R	443	1	1	1	O-P+	-2.2573363431151243	-0.5	0.5
32465	143	78	9	14	1.0	9	红	控	粉红	粉控	2	3	phon_sim	0	1	3.8742	4.0743	2.415	0.0	1	10767	粉控	粉红	0	L	0	L	927	1	1	1	O-P+	-1.0787486515641855	-0.5	0.5
32471	143	79	4	40	1.0	4	昆	鄂	昆虫.	鄂虫	3	4	both_dif	0	0	2.7259	1.3979	0.0	0.0	1	6966	鄂虫.	昆虫.	0	L	0	L	1116	1	0	0	O-P-	-0.8960573476702509	-0.5	-0.5
32477	143	80	5	35	1.0	5	饺	银	饺子	银子	2	2	orth_sim	1	0	1.9542	3.6889	1.7324	1.7076	1	7100	银子	饺子	0	L	0	L	695	1	1	1	O+P-	-1.4388489208633093	0.5	-0.5
32485	143	81	6	3	1.0	6	娟	媚	娟,	媚	2	2	orth_sim	1	0	1.9494	2.3032	0.0	1.7924	1	9750	媚,	娟,	1	R	1	R	863	1	0	0	O+P-	-1.1587485515643106	0.5	-0.5
32496	143	82	7	58	1.0	7	铅	钳	铅笔.	钳笔	3	1	both_sim	1	1	2.6571	2.4249	0.0	0.0	1	10416	钳笔.	铅笔.	0	L	0	L	759	1	1	1	O+P+	-1.3175230566534915	0.5	0.5
32506	143	83	9	8	1.0	9	慰	位	安慰	安位	2	3	phon_sim	0	1	3.1284	4.4973	2.8927	0.0	1	17383	安位	安慰	1	R	1	R	1201	1	1	1	O-P+	-0.832639467110741	-0.5	0.5
32528	143	85	14	33	1.0	14	荧	筷	荧光	筷光	2	4	both_dif	0	0	2.2041	1.9638	1.7324	0.0	1	20350	筷光	荧光	1	R	1	R	547	1	0	0	O-P-	-1.8281535648994516	-0.5	-0.5
32537	143	86	7	45	1.0	7	荞	翘	荞麦	翘麦	2	3	phon_sim	0	1	1.415	2.7466	1.3979	0.0	1	9067	翘麦	荞麦	1	R	1	R	1138	1	1	1	O-P+	-0.8787346221441125	-0.5	0.5
32545	143	87	6	29	1.0	6	哇	蛙	哇	蛙	1	1	both_sim	1	1	4.0156	2.6454	3.9979	1.7709	1	11633	蛙	哇	0	L	0	L	1117	1	1	1	O+P+	-0.8952551477170994	0.5	0.5
32552	143	88	1	73	1.0	1	浩	惜	浩浩荡荡	惜惜荡荡	4	2	orth_sim	1	0	2.7284	3.3773	0.301	0.0	1	5150	惜惜荡荡	浩浩荡荡	1	R	1	R	885	1	1	1	O+P-	-1.1299435028248588	0.5	-0.5
32562	143	89	6	59	1.0	6	诽	谙	诽谤	谙谤	2	2	orth_sim	1	0	2.2201	1.4472	2.1761	0.0	1	8750	谙谤	诽谤	0	L	0	L	1012	1	0	0	O+P-	-0.9881422924901185	0.5	-0.5
32572	143	90	8	93	1.0	8	训	巡	训	巡	1	1	both_sim	1	1	3.7087	3.2755	2.2355	2.1072	1	10849	巡	训	1	R	1	R	505	1	0	0	O+P+	-1.9801980198019802	0.5	0.5
32588	143	92	8	20	1.0	8	棋	痒	下棋	下痒	2	4	both_dif	0	0	2.8228	2.8035	1.9823	0.0	1	10967	下痒	下棋	0	L	0	L	863	1	0	0	O-P-	-1.1587485515643106	-0.5	-0.5
32594	143	93	4	31	1.0	4	温	闻	温度	闻度	2	3	phon_sim	0	1	3.6838	3.8913	2.6304	0.0	1	8550	闻度	温度	0	L	0	L	801	1	1	1	O-P+	-1.2484394506866416	-0.5	0.5
32606	143	94	7	34	1.0	7	岗	意	岗	意	1	4	both_dif	0	0	2.7832	5.0143	2.0792	3.292	1	7616	意	岗	1	R	1	R	590	1	1	1	O-P-	-1.694915254237288	-0.5	-0.5
32611	143	95	3	50	1.0	3	宛	苛	宛如	苛如	2	2	orth_sim	1	0	2.1399	2.4298	1.699	0.0	1	7100	苛如	宛如	1	R	1	R	1032	1	0	0	O+P-	-0.9689922480620154	0.5	-0.5
32634	144	2	7	91	1.0	7	文	汶	作文	作汶	2	1	both_sim	1	1	4.1522	1.2304	1.7993	0.0	1	12100	作汶	作文	1	R	1	R	674	1	0	0	O+P+	-1.4836795252225519	0.5	0.5
32639	144	3	3	47	1.0	3	殃	洋	殃及	洋及	2	3	phon_sim	0	1	2.0569	3.3473	1.3222	0.0	1	7383	洋及	殃及	1	R	1	R	1138	1	0	0	O-P+	-0.8787346221441125	-0.5	0.5
32652	144	4	10	89	1.0	10	秘	秧	秘密	秧密	2	2	orth_sim	1	0	3.9054	1.0792	3.6991	0.0	1	19033	秧密	秘密	0	L	0	L	1138	1	0	0	O+P-	-0.8787346221441125	0.5	-0.5
32660	144	5	5	63	1.0	5	拮	按	拮据。	按据	3	2	orth_sim	1	0	1.1139	3.8345	0.0	0.0	1	7983	按据。	拮据。	1	R	1	R	1011	1	1	1	O+P-	-0.9891196834817013	0.5	-0.5
32666	144	6	5	45	1.0	5	酩	明	酩酊大醉。	明酊大醉	5	3	phon_sim	0	1	1.7993	4.8435	0.0	0.0	1	8165	明酊大醉。	酩酊大醉。	0	L	0	L	1326	1	0	0	O-P+	-0.7541478129713424	-0.5	0.5
32688	144	8	10	68	1.0	10	枉	狙	冤枉,	冤狙	3	4	both_dif	0	0	2.2041	2.6875	0.0	0.0	1	20048	冤狙,	冤枉,	0	L	0	L	1306	1	0	0	O-P-	-0.7656967840735069	-0.5	-0.5
32693	144	9	2	87	1.0	2	治	阉	治病,	阉病	3	4	both_dif	0	0	4.077	2.1303	0.0	0.0	1	7316	阉病,	治病,	0	L	0	L	675	1	0	0	O-P-	-1.4814814814814814	-0.5	-0.5
32700	144	10	4	21	1.0	4	央	泱	中央	中泱	2	1	both_sim	1	1	2.9499	0.7782	2.9053	0.0	1	9400	中泱	中央	0	L	0	L	801	1	1	1	O+P+	-1.2484394506866416	0.5	0.5
32709	144	11	4	60	1.0	4	汪	剜	汪汪	剜剜	2	3	phon_sim	0	1	2.4048	0.9542	1.7076	0.0	1	9566	剜剜	汪汪	1	R	1	R	758	1	1	1	O-P+	-1.3192612137203166	-0.5	0.5
32732	144	13	10	33	1.0	10	悉	恙	熟悉	熟恙	2	2	orth_sim	1	0	3.1697	2.2068	3.0867	0.0	1	24434	熟恙	熟悉	0	L	0	L	1159	1	0	0	O+P-	-0.8628127696289906	0.5	-0.5
32750	144	16	11	34	1.0	11	殃	汽	遭殃	遭汽	2	4	both_dif	0	0	2.0569	3.5573	1.9085	0.0	1	15749	遭汽	遭殃	1	R	1	R	1011	1	1	1	O-P-	-0.9891196834817013	-0.5	-0.5
32757	144	17	5	46	1.0	5	王	网	王	网	1	3	phon_sim	0	1	3.9882	3.7744	3.3122	2.9133	1	6517	网	王	0	L	0	L	885	1	1	1	O-P+	-1.1299435028248588	-0.5	0.5
32763	144	19	2	56	1.0	2	芹	苇	芹菜	苇菜	2	2	orth_sim	1	0	1.8062	1.7404	1.5682	0.0	1	15216	苇菜	芹菜	1	R	1	R	2780	1	0	0	O+P-	-0.3597122302158273	0.5	-0.5
32777	144	20	8	2	1.0	8	沼	沿	沼泽,	沿泽	3	2	orth_sim	1	0	2.6365	2.943	0.0	0.0	1	17049	沿泽,	沼泽,	0	L	0	L	1348	1	1	1	O+P-	-0.7418397626112759	0.5	-0.5
32792	144	21	11	54	1.0	11	苛	荷	苛刻.	荷刻	3	1	both_sim	1	1	2.4298	3.2418	0.0	0.0	1	15900	荷刻.	苛刻.	1	R	1	R	1117	1	0	0	O+P+	-0.8952551477170994	0.5	0.5
32800	144	22	7	49	1.0	7	纹	丸	皱纹	皱丸	2	3	phon_sim	0	1	3.5379	2.8871	2.0828	0.0	1	9717	皱丸	皱纹	1	R	1	R	569	1	0	0	O-P+	-1.757469244288225	-0.5	0.5
32822	144	26	4	12	1.0	4	沐	剃	沐浴	剃浴	2	3	phon_sim	0	1	2.1335	2.6263	2.0899	0.0	1	15867	剃浴	沐浴	0	L	0	L	2548	1	1	1	O-P+	-0.3924646781789639	-0.5	0.5
32836	144	27	8	24	1.0	8	温	滞	温哥华	滞哥华	3	2	orth_sim	1	0	3.6838	2.3139	1.9445	0.0	1	14216	滞哥华	温哥华	0	L	0	L	1390	1	0	0	O+P-	-0.7194244604316546	0.5	-0.5
32845	144	29	4	6	1.0	4	活	郭	生活	生郭	2	3	phon_sim	0	1	4.5825	2.0682	4.2019	0.0	1	10749	生郭	生活	1	R	1	R	906	1	1	1	O-P+	-1.1037527593818985	-0.5	0.5
32857	144	31	6	92	1.0	6	漆	瓮	一片漆黑.	一片瓮黑	5	4	both_dif	0	0	2.8669	1.6435	0.0	0.0	1	10083	一片瓮黑.	一片漆黑.	0	L	0	L	1263	1	0	0	O-P-	-0.7917656373713381	-0.5	-0.5
32866	144	32	8	40	1.0	8	嗜	阳	嗜好.	阳好	3	4	both_dif	0	0	2.49	3.6232	0.0	0.0	1	11850	阳好.	嗜好.	0	L	0	L	1221	1	0	0	O-P-	-0.819000819000819	-0.5	-0.5
32872	144	33	5	30	1.0	5	文	汶	文化	汶化	2	1	both_sim	1	1	4.1522	1.2304	2.8762	0.0	1	12550	汶化	文化	1	R	1	R	1348	1	1	1	O+P+	-0.7418397626112759	0.5	0.5
32880	144	34	6	39	1.0	6	响	抢	响了.	抢了	3	3	phon_sim	0	1	3.7749	3.6908	0.0	0.0	1	10067	抢了.	响了.	0	L	0	L	1074	1	1	1	O-P+	-0.931098696461825	-0.5	0.5
32894	144	35	13	22	1.0	13	洁	桉	洁	桉	1	2	orth_sim	1	0	3.3351	1.3222	2.2504	0.301	1	16200	桉	洁	0	L	0	L	1517	1	0	0	O+P-	-0.6591957811470006	0.5	-0.5
32905	144	37	6	76	1.0	6	硌	刻	硌	刻	1	3	phon_sim	0	1	0.8451	3.9932	0.8451	2.7782	1	14799	刻	硌	0	L	0	L	696	1	0	0	O-P+	-1.4367816091954022	-0.5	0.5
32912	144	38	4	81	1.0	4	肢	枝	四肢	四枝	2	1	both_sim	1	1	2.7889	2.699	2.0607	0.0	1	17483	四枝	四肢	1	R	1	R	990	1	1	1	O+P+	-1.0101010101010102	0.5	0.5
32928	144	39	7	85	1.0	7	滴	暗	滴血	暗血	2	4	both_dif	0	0	3.0378	3.714	0.0	0.0	1	12783	暗血	滴血	1	R	1	R	843	1	1	1	O-P-	-1.1862396204033214	-0.5	-0.5
32948	144	42	8	41	1.0	8	温	问	温柔.	问柔	3	3	phon_sim	0	1	3.6838	4.8087	0.0	0.0	1	9365	问柔.	温柔.	1	R	1	R	864	1	1	1	O-P+	-1.1574074074074074	-0.5	0.5
32958	144	43	9	32	1.0	9	碗	苑	碗	苑	1	2	orth_sim	1	0	3.0588	1.9731	2.9112	1.9445	0	17050	苑	碗	0	L	0	L	843	1	1	1	O+P-	-1.1862396204033214	0.5	-0.5
32966	144	45	4	26	1.0	4	烛	酌	蜡烛	蜡酌	2	3	phon_sim	0	1	2.8235	1.7634	2.7101	0.0	1	8467	蜡酌	蜡烛	1	R	1	R	968	1	0	0	O-P+	-1.0330578512396693	-0.5	0.5
32973	144	46	5	15	1.0	5	耳	叫	耳机	叫机	2	4	both_dif	0	0	3.5981	4.6156	2.2553	0.0	1	10385	叫机	耳机	1	R	1	R	906	1	1	1	O-P-	-1.1037527593818985	-0.5	-0.5
32986	144	47	9	43	1.0	9	饿	恍	饿	恍	1	4	both_dif	0	0	3.5232	1.9777	3.4688	0.8451	1	13617	恍	饿	0	L	0	L	590	1	0	0	O-P-	-1.694915254237288	-0.5	-0.5
32995	144	48	7	64	1.0	7	鸭	鸦	鸭	鸦	1	1	both_sim	1	1	2.8739	2.6345	2.3284	1.0792	1	10966	鸦	鸭	0	L	0	L	1200	1	1	1	O+P+	-0.8333333333333334	0.5	0.5
33002	144	49	5	69	1.0	5	拒	剧	拒绝	剧绝	2	3	phon_sim	0	1	3.5422	3.9246	3.4594	0.0	1	6950	剧绝	拒绝	1	R	1	R	674	1	0	0	O-P+	-1.4836795252225519	-0.5	0.5
33006	144	50	2	66	1.0	2	分	芸	分手	芸手	2	2	orth_sim	1	0	4.6848	1.6335	3.3341	0.0	1	7817	芸手	分手	1	R	1	R	654	1	0	0	O+P-	-1.529051987767584	0.5	-0.5
33021	144	51	8	84	1.0	8	唯	准	唯唯诺诺。	准准诺诺	5	2	orth_sim	1	0	3.9755	4.4813	0.0	0.0	1	11316	准准诺诺。	唯唯诺诺。	1	R	1	R	1623	1	0	0	O+P-	-0.6161429451632778	0.5	-0.5
33028	144	52	6	4	1.0	6	噪	赵	噪音.	赵音	3	3	phon_sim	0	1	2.6902	2.1038	0.0	0.0	1	8933	赵音.	噪音.	0	L	0	L	1011	1	0	0	O-P+	-0.9891196834817013	-0.5	0.5
33038	144	53	9	35	1.0	9	健	键	健身.	键身	3	1	both_sim	1	1	3.6176	3.4532	0.0	0.0	1	13117	键身.	健身.	0	L	0	L	990	1	0	0	O+P+	-1.0101010101010102	0.5	0.5
33045	144	54	6	74	1.0	6	守	臃	守	臃	1	4	both_dif	0	0	3.7948	1.3617	3.0997	0.0	1	14667	臃	守	0	L	0	L	906	1	0	0	O-P-	-1.1037527593818985	-0.5	-0.5
33057	144	55	7	75	1.0	7	中	锿	中间	锿间	2	4	both_dif	0	0	4.8435	0.301	3.2025	0.0	1	9800	锿间	中间	0	L	0	L	1032	1	0	0	O-P-	-0.9689922480620154	-0.5	-0.5
33067	144	56	8	13	1.0	8	仪	义	仪.	义	2	1	both_sim	1	1	3.3851	3.9772	0.0	2.4116	1	11216	义.	仪.	0	L	0	L	1222	1	0	0	O+P+	-0.8183306055646481	0.5	0.5
33076	144	57	8	29	1.0	8	持	匙	主持人。	主匙人	4	3	phon_sim	0	1	4.2381	3.5975	0.0	0.0	1	9583	主匙人。	主持人。	1	R	1	R	653	1	0	0	O-P+	-1.5313935681470139	-0.5	0.5
33083	144	58	6	14	1.0	6	思	恙	思念	恙念	2	2	orth_sim	1	0	4.5423	2.2068	2.2148	0.0	1	9700	恙念	思念	1	R	1	R	948	1	1	1	O+P-	-1.0548523206751055	0.5	-0.5
33090	144	59	5	23	1.0	5	挤	侪	挤	侪	1	2	orth_sim	1	0	3.1578	0.0	2.9528	0.0	1	10734	侪	挤	1	R	1	R	717	1	1	1	O+P-	-1.394700139470014	0.5	-0.5
33102	144	60	8	37	1.0	8	抬	太	抬	太	1	3	phon_sim	0	1	3.1749	4.9079	3.0212	4.8139	1	15650	太	抬	1	R	1	R	759	1	0	0	O-P+	-1.3175230566534915	-0.5	0.5
